-509.00,-1105.00,1007.00
-507.00,-487.00,1278.00
-508.00,-279.00,1115.00
-508.00,-297.00,1242.00
-252.00,-678.00,1132.00
-508.00,-1056.00,1033.00
-764.00,-1102.00,1413.00
-763.00,-867.00,1687.00
-1018.00,-794.00,1750.00
-1530.00,-689.00,1759.00
-1786.00,-695.00,1471.00
-1787.00,-754.00,1186.00
-1788.00,-863.00,1155.00
-1532.00,-942.00,1560.00
-762.00,-894.00,1527.00
-507.00,-653.00,1263.00
-508.00,-383.00,1152.00
-508.00,-225.00,1037.00
-508.00,-133.00,917.00
-509.00,-211.00,1040.00
-508.00,-385.00,1012.00
-509.00,-523.00,686.00
-1022.00,-636.00,389.00
-1279.00,-573.00,380.00
-1023.00,-468.00,372.00
-767.00,-437.00,464.00
-511.00,-406.00,662.00
-510.00,-321.00,692.00
-510.00,-281.00,872.00
-509.00,-291.00,955.00
-509.00,-391.00,1068.00
-508.00,-576.00,1027.00
-508.00,-800.00,1314.00
-507.00,-767.00,1527.00
-1019.00,-849.00,1751.00
-1530.00,-894.00,1486.00
-1787.00,-988.00,1056.00
-1532.00,-991.00,714.00
-1278.00,-971.00,551.00
-1022.00,-1076.00,610.00
-1022.00,-1073.00,605.00
-766.00,-1038.00,738.00
-510.00,-755.00,740.00
-510.00,-547.00,807.00
-509.00,-354.00,809.00
-509.00,-292.00,829.00
-509.00,-491.00,916.00
-509.00,-440.00,1191.00
-508.00,-326.00,1133.00
-508.00,-290.00,1139.00
-508.00,-61.00,1105.00
-764.00,121.00,1105.00
-508.00,-170.00,1344.00
-507.00,-899.00,1439.00
-1019.00,-978.00,1639.00
-1018.00,-719.00,1812.00
-761.00,-474.00,1777.00
-762.00,-425.00,1757.00
-1018.00,-938.00,1701.00
-1018.00,-1180.00,1451.00
-1019.00,-1228.00,958.00
-765.00,-1005.00,634.00
-766.00,-667.00,488.00
-767.00,-397.00,533.00
-510.00,-210.00,709.00
-766.00,-121.00,747.00
-510.00,-185.00,740.00
-510.00,-553.00,660.00
-510.00,-805.00,683.00
-766.00,-1181.00,961.00
-1021.00,-1207.00,803.00
-1277.00,-1019.00,579.00
-1022.00,-765.00,403.00
-1023.00,-408.00,398.00
-767.00,-143.00,577.00
-766.00,-80.00,655.00
-1022.00,-78.00,570.00
-1022.00,-383.00,405.00
-1279.00,-445.00,435.00
-1535.00,-388.00,464.00
-1535.00,-531.00,566.00
-1790.00,-658.00,784.00
-1789.00,-701.00,1013.00
-1789.00,-802.00,1171.00
-1532.00,-1122.00,1391.00
-1019.00,-1163.00,1501.00
-1019.00,-1068.00,1634.00
-1274.00,-1097.00,1579.00
-1530.00,-1116.00,1435.00
-1531.00,-1074.00,1213.00
-1788.00,-984.00,1149.00
-1788.00,-795.00,1104.00
-1788.00,-660.00,1200.00
-1788.00,-422.00,1443.00
-1787.00,-295.00,1508.00
-1787.00,-184.00,1438.00
-1787.00,-75.00,1293.00
-1787.00,-18.00,1121.00
-1788.00,-11.00,840.00
-1533.00,-119.00,589.00
-1534.00,-250.00,550.00
-1790.00,-137.00,779.00
-1789.00,-77.00,1169.00
-1788.00,-207.00,1364.00
-1787.00,-398.00,1343.00
-1787.00,-667.00,1473.00
-1531.00,-930.00,1399.00
-1531.00,-1102.00,1223.00
-1532.00,-1150.00,967.00
-1533.00,-1118.00,872.00
-1533.00,-1064.00,830.00
-1277.00,-1184.00,885.00
-1533.00,-1122.00,899.00
-1533.00,-1101.00,732.00
-1534.00,-986.00,602.00
-1534.00,-772.00,535.00
-1534.00,-498.00,514.00
-1534.00,-311.00,541.00
-1790.00,-170.00,727.00
-1790.00,-60.00,795.00
-1533.00,-217.00,562.00
-1278.00,-546.00,389.00
-1023.00,-687.00,410.00
-767.00,-879.00,502.00
-767.00,-944.00,626.00
-766.00,-902.00,615.00
-510.00,-843.00,737.00
-510.00,-800.00,793.00
-509.00,-795.00,834.00
-509.00,-781.00,687.00
-766.00,-1036.00,637.00
-1022.00,-1167.00,729.00
-766.00,-1232.00,1100.00
-764.00,-1140.00,1352.00
-507.00,-706.00,1642.00
-506.00,-387.00,1588.00
-762.00,-372.00,1655.00
-762.00,-591.00,1730.00
-762.00,-1057.00,1568.00
-762.00,-1220.00,1232.00
-764.00,-1236.00,999.00
-765.00,-1212.00,841.00
-765.00,-1179.00,1318.00
-763.00,-775.00,1768.00
-1018.00,-304.00,1798.00
-1017.00,-265.00,1785.00
-1018.00,-442.00,1834.00
-1017.00,-970.00,1660.00
-1018.00,-1189.00,1364.00
-1019.00,-1242.00,970.00
-765.00,-951.00,549.00
-766.00,-492.00,427.00
-1023.00,-146.00,523.00
-1022.00,0.00,667.00
-766.00,100.00,823.00
-765.00,147.00,1002.00
-1021.00,180.00,1120.00
-764.00,169.00,1197.00
-764.00,150.00,993.00
-1021.00,-169.00,534.00
-1022.00,-664.00,432.00
-767.00,-1109.00,693.00
-766.00,-1208.00,1164.00
-764.00,-1024.00,1497.00
-763.00,-492.00,1743.00
-762.00,-223.00,1690.00
-762.00,9.00,1521.00
-763.00,81.00,1424.00
-763.00,-34.00,1576.00
-1018.00,-518.00,1815.00
-1017.00,-954.00,1642.00
-1018.00,-1251.00,1294.00
-1019.00,-1265.00,968.00
-1021.00,-1275.00,1041.00
-1020.00,-1279.00,1156.00
-1020.00,-1286.00,1289.00
-1275.00,-1254.00,1322.00
-1275.00,-1260.00,1358.00
-1019.00,-1259.00,1372.00
-1019.00,-1271.00,1146.00
-764.00,-1223.00,1335.00
-763.00,-1060.00,1484.00
-763.00,-846.00,1685.00
-1018.00,-498.00,1869.00
-1529.00,-624.00,1645.00
-1530.00,-1069.00,1269.00
-1020.00,-1285.00,1066.00
-764.00,-1137.00,726.00
-766.00,-949.00,557.00
-766.00,-1076.00,667.00
-766.00,-895.00,608.00
-766.00,-785.00,554.00
-766.00,-575.00,526.00
-1022.00,-613.00,407.00
-1023.00,-641.00,399.00
-1023.00,-450.00,420.00
-767.00,-283.00,520.00
-766.00,-292.00,532.00
-766.00,-394.00,524.00
-766.00,-383.00,567.00
-766.00,-269.00,662.00
-510.00,-342.00,638.00
-766.00,-395.00,518.00
-1022.00,-445.00,396.00
-1023.00,-476.00,387.00
-1023.00,-579.00,386.00
-1279.00,-989.00,526.00
-1278.00,-1114.00,623.00
-1022.00,-1124.00,647.00
-1278.00,-1040.00,598.00
-1534.00,-1165.00,1070.00
-1020.00,-1141.00,1522.00
-763.00,-815.00,1749.00
-762.00,-793.00,1749.00
-1018.00,-939.00,1731.00
-1530.00,-1089.00,1284.00
-1531.00,-1126.00,866.00
-1277.00,-1216.00,859.00
-1021.00,-1174.00,706.00
-1022.00,-976.00,524.00
-766.00,-922.00,504.00
-1023.00,-675.00,417.00
-1023.00,-282.00,435.00
-1023.00,-255.00,441.00
-767.00,-272.00,593.00
-510.00,-389.00,567.00
-766.00,-446.00,501.00
-767.00,-446.00,506.00
-767.00,-472.00,526.00
-766.00,-455.00,478.00
-511.00,-326.00,630.00
-510.00,-200.00,926.00
-509.00,-223.00,789.00
-765.00,-167.00,516.00
-1022.00,-133.00,500.00
-1279.00,13.00,581.00
-1278.00,111.00,684.00
-1022.00,24.00,657.00
-766.00,82.00,954.00
-765.00,82.00,1217.00
-764.00,76.00,1220.00
-764.00,132.00,971.00
-1021.00,0.00,602.00
-1022.00,-753.00,449.00
-767.00,-1222.00,919.00
-765.00,-1164.00,1344.00
-763.00,-897.00,1581.00
-506.00,-561.00,1629.00
-506.00,-341.00,1603.00
-506.00,-349.00,1632.00
-1018.00,-658.00,1860.00
-1273.00,-1021.00,1671.00
-1274.00,-1249.00,1223.00
-1276.00,-1167.00,772.00
-1533.00,-856.00,696.00
-1790.00,-734.00,714.00
-1790.00,-787.00,812.00
-1533.00,-1078.00,1440.00
-763.00,-959.00,1621.00
-506.00,-825.00,1558.00
-762.00,-845.00,1593.00
-762.00,-947.00,1652.00
-1018.00,-1112.00,1581.00
-1018.00,-1215.00,1448.00
-763.00,-1206.00,1365.00
-763.00,-1223.00,1258.00
-764.00,-1184.00,1014.00
-509.00,-966.00,834.00
-509.00,-564.00,790.00
-509.00,-250.00,900.00
-765.00,-660.00,549.00
-1022.00,-937.00,515.00
-1278.00,-1183.00,757.00
-1022.00,-1260.00,1126.00
-1020.00,-1162.00,1419.00
-763.00,-920.00,1632.00
-506.00,-777.00,1508.00
-251.00,-769.00,1129.00
-508.00,-650.00,922.00
-509.00,-758.00,748.00
-766.00,-977.00,580.00
-1278.00,-1166.00,801.00
-1277.00,-1145.00,1338.00
-1019.00,-989.00,1583.00
-762.00,-791.00,1699.00
-762.00,-508.00,1721.00
-762.00,-294.00,1653.00
-506.00,-340.00,1539.00
-506.00,-404.00,1295.00
-507.00,-183.00,1260.00
-764.00,77.00,1274.00
-764.00,94.00,1157.00
-764.00,120.00,1311.00
-763.00,183.00,1339.00
-1275.00,251.00,1207.00
-1020.00,204.00,1298.00
-507.00,-53.00,1168.00
-508.00,-448.00,606.00
-1022.00,-682.00,410.00
-1279.00,-987.00,574.00
-1534.00,-1131.00,1089.00
-1276.00,-1110.00,1455.00
-1019.00,-886.00,1695.00
-762.00,-730.00,1699.00
-506.00,-582.00,1594.00
-506.00,-433.00,1384.00
-507.00,-445.00,1152.00
-508.00,-327.00,913.00
-509.00,-145.00,770.00
-765.00,-67.00,726.00
-766.00,-212.00,665.00
-766.00,-289.00,451.00
-1279.00,-268.00,430.00
-1535.00,-182.00,582.00
-1790.00,-359.00,720.00
-1790.00,-741.00,846.00
-1277.00,-1239.00,1018.00
-765.00,-1213.00,1140.00
-764.00,-1146.00,958.00
-509.00,-1004.00,960.00
-765.00,-879.00,707.00
-766.00,-707.00,545.00
-1022.00,-394.00,452.00
-1279.00,52.00,649.00
-1278.00,217.00,1094.00
-1532.00,161.00,1336.00
-1275.00,24.00,1615.00
-1274.00,-234.00,1783.00
-1018.00,-350.00,1823.00
-1529.00,-75.00,1630.00
-1530.00,95.00,937.00
-1277.00,-171.00,504.00
-1023.00,-887.00,491.00
-1023.00,-1169.00,798.00
-1021.00,-1213.00,1194.00
-764.00,-1054.00,1450.00
-763.00,-958.00,1551.00
-762.00,-948.00,1606.00
-762.00,-978.00,1603.00
-762.00,-981.00,1630.00
-1018.00,-922.00,1712.00
-1018.00,-483.00,1819.00
-1017.00,-134.00,1722.00
-1018.00,7.00,1620.00
-1018.00,63.00,1563.00
-1018.00,107.00,1496.00
-1019.00,150.00,1455.00
-1275.00,135.00,1484.00
-1275.00,103.00,1539.00
-1274.00,-147.00,1724.00
-1274.00,-342.00,1777.00
-1274.00,-809.00,1742.00
-1018.00,-1209.00,1410.00
-763.00,-1248.00,1137.00
-508.00,-1053.00,894.00
-509.00,-605.00,875.00
-509.00,-280.00,1000.00
-509.00,20.00,1205.00
-1020.00,181.00,1314.00
-763.00,185.00,1010.00
-1021.00,-355.00,438.00
-1023.00,-821.00,465.00
-1023.00,-1124.00,632.00
-1022.00,-990.00,546.00
-766.00,-802.00,589.00
-766.00,-882.00,636.00
-1022.00,-1197.00,841.00
-1277.00,-1071.00,1452.00
-1019.00,-890.00,1671.00
-762.00,-820.00,1577.00
-506.00,-726.00,1372.00
-251.00,-652.00,1176.00
-508.00,-547.00,904.00
-509.00,-333.00,960.00
-509.00,-177.00,1156.00
-508.00,-216.00,1234.00
-508.00,-287.00,1152.00
-764.00,11.00,947.00
-509.00,-367.00,620.00
-510.00,-938.00,764.00
-766.00,-1211.00,1122.00
-764.00,-988.00,1557.00
-762.00,-817.00,1620.00
-506.00,-663.00,1600.00
-506.00,-715.00,1444.00
-507.00,-712.00,1247.00
-508.00,-480.00,1036.00
-508.00,-208.00,1186.00
-764.00,-87.00,1479.00
-507.00,-112.00,1350.00
-507.00,-697.00,886.00
-765.00,-1173.00,1043.00
-1020.00,-1042.00,1509.00
-1019.00,-968.00,1658.00
-762.00,-829.00,1671.00
-506.00,-619.00,1553.00
-250.00,-514.00,1314.00
-507.00,-257.00,1188.00
-508.00,-366.00,1059.00
-508.00,-458.00,1021.00
-509.00,-690.00,854.00
-765.00,-1099.00,916.00
-765.00,-1140.00,1360.00
-763.00,-887.00,1672.00
-762.00,-917.00,1585.00
-506.00,-617.00,981.00
-509.00,-74.00,1159.00
-764.00,58.00,1464.00
-763.00,117.00,1425.00
-763.00,-114.00,703.00
-510.00,-884.00,749.00
-766.00,-1108.00,1412.00
-763.00,-891.00,1624.00
-762.00,-610.00,1734.00
-762.00,-306.00,1732.00
-762.00,-159.00,1641.00
-762.00,-120.00,1645.00
-762.00,-173.00,1676.00
-762.00,-295.00,1710.00
-762.00,-253.00,1647.00
-506.00,-192.00,1461.00
-507.00,-225.00,1454.00
-507.00,-290.00,1520.00
-507.00,-516.00,1489.00
-507.00,-594.00,1160.00
-508.00,-363.00,935.00
-509.00,-98.00,1119.00
-764.00,10.00,1352.00
-507.00,-179.00,1486.00
-507.00,-252.00,1484.00
-507.00,-335.00,1511.00
-507.00,-411.00,1432.00
-507.00,-444.00,1394.00
-507.00,-484.00,1290.00
-507.00,-527.00,1218.00
-508.00,-598.00,1178.00
-252.00,-685.00,1152.00
-508.00,-487.00,1278.00
-252.00,-468.00,1235.00
-252.00,-414.00,1192.00
-508.00,-362.00,1024.00
-508.00,-545.00,827.00
-509.00,-655.00,843.00
-509.00,-664.00,924.00
-509.00,-727.00,1096.00
-508.00,-715.00,1183.00
-508.00,-710.00,1204.00
-508.00,-792.00,1204.00
-508.00,-852.00,1309.00
-507.00,-886.00,1348.00
-507.00,-897.00,1365.00
-507.00,-899.00,1371.00
-507.00,-916.00,1340.00
-507.00,-1003.00,1273.00
-508.00,-1079.00,1118.00
-508.00,-1087.00,875.00
-509.00,-1048.00,791.00
-509.00,-859.00,749.00
-510.00,-891.00,769.00
-765.00,-1165.00,836.00
-1021.00,-1281.00,965.00
-1021.00,-1274.00,1074.00
-764.00,-1193.00,891.00
-765.00,-1003.00,790.00
-509.00,-744.00,762.00
-510.00,-467.00,747.00
-766.00,-91.00,757.00
-766.00,-20.00,679.00
-1022.00,-202.00,463.00
-767.00,-638.00,418.00
-511.00,-999.00,711.00
-510.00,-1001.00,1018.00
-509.00,-971.00,1381.00
-507.00,-701.00,1494.00
-507.00,-441.00,1521.00
-507.00,-469.00,1502.00
-507.00,-713.00,1270.00
-508.00,-717.00,951.00
-509.00,-448.00,916.00
-509.00,-257.00,1077.00
-508.00,-91.00,1206.00
-508.00,-218.00,996.00
-253.00,-499.00,1030.00
-508.00,-490.00,1352.00
-507.00,-616.00,1544.00
-762.00,-792.00,1760.00
-1274.00,-807.00,1794.00
-1529.00,-480.00,1792.00
-1273.00,-246.00,1796.00
-1273.00,-313.00,1849.00
-761.00,-277.00,1818.00
-761.00,-143.00,1591.00
-506.00,-85.00,1409.00
-507.00,-238.00,1156.00
-508.00,-165.00,912.00
-765.00,-294.00,603.00
-1022.00,-509.00,377.00
-1279.00,-756.00,416.00
-1023.00,-668.00,408.00
-1023.00,-224.00,487.00
-1279.00,160.00,781.00
-1277.00,246.00,1132.00
-1020.00,147.00,1489.00
-1019.00,21.00,1646.00
-1274.00,152.00,1468.00
-1531.00,65.00,1252.00
-1532.00,89.00,1061.00
-1532.00,129.00,1215.00
-1276.00,6.00,1608.00
-1274.00,-69.00,1664.00
-1530.00,67.00,1454.00
-1275.00,197.00,1402.00
-1019.00,203.00,1268.00
-1532.00,175.00,1242.00
-764.00,104.00,1348.00
-1275.00,216.00,1222.00
-1532.00,98.00,1026.00
-1532.00,134.00,1356.00
-1275.00,39.00,1598.00
-1274.00,122.00,1494.00
-1019.00,201.00,976.00
-765.00,-133.00,761.00
-510.00,-511.00,790.00
-509.00,-578.00,903.00
-765.00,-578.00,493.00
-1279.00,-762.00,490.00
-1535.00,-1096.00,833.00
-1277.00,-1154.00,1359.00
-1019.00,-1076.00,1566.00
-762.00,-897.00,1676.00
-762.00,-653.00,1732.00
-762.00,-487.00,1795.00
-1017.00,-424.00,1861.00
-1017.00,-382.00,1837.00
-1017.00,-581.00,1881.00
-1273.00,-440.00,1843.00
-1273.00,-186.00,1766.00
-1274.00,-97.00,1725.00
-1274.00,-254.00,1768.00
-1530.00,-775.00,1728.00
-1274.00,-1222.00,1279.00
-1020.00,-1181.00,790.00
-509.00,-846.00,789.00
-509.00,-471.00,961.00
-509.00,-209.00,1165.00
-508.00,-103.00,1265.00
-508.00,-263.00,1280.00
-507.00,-596.00,1494.00
-763.00,-805.00,1696.00
-1018.00,-778.00,1787.00
-1274.00,-606.00,1834.00
-1273.00,-555.00,1858.00
-1017.00,-551.00,1863.00
-761.00,-621.00,1739.00
-506.00,-492.00,1580.00
-506.00,-440.00,1431.00
-251.00,-542.00,1116.00
-508.00,-332.00,897.00
-765.00,97.00,1015.00
-1021.00,183.00,1128.00
-764.00,148.00,1084.00
-764.00,25.00,868.00
-253.00,-578.00,1004.00
-765.00,-1013.00,1497.00
-1019.00,-763.00,1813.00
-1017.00,-429.00,1861.00
-1017.00,-367.00,1857.00
-1017.00,-314.00,1797.00
-505.00,-502.00,1688.00
-506.00,-524.00,1512.00
-507.00,-526.00,1370.00
-251.00,-537.00,1175.00
-508.00,-961.00,955.00
-509.00,-1049.00,827.00
-509.00,-836.00,777.00
-509.00,-729.00,746.00
-766.00,-1244.00,960.00
-1021.00,-1267.00,969.00
